Date,FDFIX,FLXSX,FLAPX,FITFX,FIBUX,BND,SHV
2020-05-08,12.27302074432373,9.537116050720215,10.646676063537598,9.610962867736816,10.485977172851562,84.35646057128906,110.52696228027344
2020-05-11,12.27302074432373,9.477879524230957,10.588285446166992,9.601116180419922,10.45687198638916,84.09452819824219,110.50700378417969
2020-05-12,12.017740249633789,9.152078628540039,10.306061744689941,9.512490272521973,10.485977172851562,84.36617279052734,110.5169906616211
2020-05-13,11.811553001403809,8.84602165222168,10.023837089538574,9.433712005615234,10.49567699432373,84.46319580078125,110.5169906616211
2020-05-14,11.94901180267334,8.885512351989746,10.169815063476562,9.394322395324707,10.515077590942383,84.69603729248047,110.52696228027344
2020-05-15,11.9981050491333,9.023731231689453,10.218474388122559,9.374628067016602,10.515077590942383,84.74455261230469,110.53693389892578
2020-05-18,12.381021499633789,9.576607704162598,10.685604095458984,9.689742088317871,10.485977172851562,84.58930969238281,110.53693389892578
2020-05-19,12.253382682800293,9.38902473449707,10.588285446166992,9.620810508728027,10.515077590942383,84.69603729248047,110.53693389892578
2020-05-20,12.459569931030273,9.665462493896484,10.773191452026367,9.788213729858398,10.544178009033203,84.91917419433594,110.53693389892578
2020-05-21,12.361384391784668,9.675334930419922,10.724533081054688,9.689742088317871,10.553875923156738,85.0064926147461,110.52696228027344
2020-05-22,12.390840530395508,9.73457145690918,10.763459205627441,9.601116180419922,10.553875923156738,85.03559112548828,110.53693389892578
2020-05-26,12.547935485839844,10.001137733459473,11.026220321655273,9.866992950439453,10.544178009033203,84.9870834350586,110.52696228027344
2020-05-27,12.734485626220703,10.3071928024292,11.240323066711426,9.955617904663086,10.553875923156738,85.0259017944336,110.5169906616211
2020-05-28,12.705028533935547,10.060373306274414,11.181930541992188,10.02454948425293,10.544178009033203,85.05498504638672,110.52696228027344
2020-05-29,12.763940811157227,10.01101016998291,11.230589866638184,10.02454948425293,10.592767715454102,85.29753112792969,110.50700378417969
2020-06-01,12.813033103942871,10.08999252319336,11.357105255126953,10.191953659057617,10.592767715454102,85.228515625,110.51799774169922
