Date,VOO,VEA,VB,VWO,BND
2021-01-11,344.6038513183594,47.70391082763672,202.1758575439453,51.03944396972656,85.9108657836914
2021-01-12,344.633544921875,47.93013381958008,205.19223022460938,51.60053634643555,85.89115905761719
2021-01-13,345.4947509765625,47.841609954833984,203.96185302734375,51.767879486083984,86.11780548095703
2021-01-14,344.32672119140625,48.205535888671875,206.5218048095703,52.279754638671875,86.00941467285156
2021-01-15,341.8717956542969,47.42850875854492,203.76341247558594,51.67928695678711,86.07838439941406
2021-01-19,344.57415771484375,47.76292419433594,206.11497497558594,52.614437103271484,86.19664764404297
2021-01-20,349.2562255859375,48.12685012817383,207.3651885986328,53.52989959716797,86.1867904663086
2021-01-21,349.5828857421875,48.23504638671875,205.8173065185547,53.53974151611328,86.06853485107422
2021-01-22,348.33563232421875,47.900630950927734,206.7301788330078,53.15583801269531,86.10794830322266
2021-01-25,349.7511901855469,47.871116638183594,206.03561401367188,53.4216194152832,86.30504608154297
2021-01-26,349.2265625,47.89079284667969,204.17022705078125,53.08693313598633,86.2951889038086
2021-01-27,340.75323486328125,46.76950454711914,199.41744995117188,51.73834991455078,86.2951889038086
2021-01-28,343.614013671875,47.133426666259766,200.68751525878906,51.98444366455078,86.22621154785156
2021-01-29,336.734375,46.10066604614258,197.04603576660156,50.872108459472656,86.15723419189453
2021-02-01,342.2677307128906,46.74982833862305,201.26300048828125,52.16162872314453,86.18585205078125
2021-02-02,347.18743896484375,47.27113342285156,204.04122924804688,52.97865295410156,86.07727813720703
2021-02-03,347.53387451171875,47.39899826049805,204.6068115234375,53.1755256652832,85.92923736572266
2021-02-04,351.4240417480469,47.418670654296875,207.90098571777344,53.254276275634766,85.94896697998047
2021-02-05,352.8296813964844,47.77275848388672,210.29226684570312,53.64802169799805,85.83052825927734
2021-02-08,355.4330749511719,48.07767105102539,214.06272888183594,53.923641204833984,85.92923736572266
2021-02-09,355.1459655761719,48.35307312011719,214.60842895507812,54.52410888671875,85.8897476196289
2021-02-10,355.0074157714844,48.24488067626953,214.22146606445312,54.64223098754883,86.02792358398438
2021-02-11,355.5815124511719,48.559627532958984,215.084716796875,55.213165283203125,85.93910217285156
2021-02-12,357.3929748535156,48.785850524902344,216.20590209960938,55.31159973144531,85.71208190917969
2021-02-16,357.0564270019531,49.0809326171875,214.9358673095703,55.46909713745117,85.30740356445312
2021-02-17,357.1356506347656,48.77601623535156,213.8047332763672,55.60691452026367,85.48506927490234
2021-02-18,355.6112060546875,48.46126937866211,210.98681640625,54.88832092285156,85.43572235107422
2021-02-19,354.9579162597656,48.687496185302734,214.7374267578125,55.18363571166992,85.13961029052734
2021-02-22,352.1664733886719,48.539955139160156,213.0109405517578,53.618492126464844,84.9027328491211
2021-02-23,352.6119384765625,48.559627532958984,212.24693298339844,53.923641204833984,84.88299560546875
2021-02-24,356.51202392578125,48.736671447753906,216.44406127929688,53.57911682128906,84.83364868164062
2021-02-25,347.9595031738281,47.910465240478516,209.37940979003906,52.417564392089844,84.0933837890625
2021-02-26,346.0490417480469,47.22195053100586,209.2008056640625,51.6694450378418,84.82378387451172
2021-03-01,354.49267578125,48.13668441772461,215.3823699951172,53.08693313598633,84.71405029296875
2021-03-02,351.750732421875,48.11701583862305,211.92942810058594,52.584903717041016,84.70417022705078
2021-03-03,347.10821533203125,47.821937561035156,209.3595733642578,52.5455322265625,84.4372787475586
2021-03-04,342.8320007324219,47.33998107910156,204.52743530273438,51.413509368896484,84.17037963867188
2021-03-05,349.1176452636719,47.72357940673828,208.32766723632812,51.7777214050293,84.12095642089844
2021-03-08,347.4051818847656,47.48752212524414,208.63525390625,50.42913818359375,83.73544311523438
2021-03-09,352.26544189453125,48.097347259521484,211.34400939941406,51.52178955078125,84.01221466064453
2021-03-10,354.44317626953125,48.30390167236328,213.8047332763672,51.433197021484375,84.17037963867188
2021-03-11,358.1849060058594,48.657989501953125,218.11099243164062,52.97865295410156,84.18026733398438
2021-03-12,358.6897277832031,48.77601623535156,219.51002502441406,52.04350280761719,83.67613220214844
2021-03-15,360.7684326171875,48.894046783447266,221.74253845214844,52.013973236083984,83.77497863769531
2021-03-16,360.3625793457031,48.97273635864258,218.72616577148438,52.24037551879883,83.76509094238281
2021-03-17,361.54052734375,49.22846984863281,220.1152801513672,52.279754638671875,83.73544311523438
2021-03-18,356.2249450683594,48.756343841552734,214.49928283691406,51.472572326660156,83.38945770263672
2021-03-19,355.5914306640625,48.923561096191406,215.69989013671875,51.98444366455078,83.45865631103516
2021-03-22,358.40264892578125,48.94430923461914,214.56875610351562,51.874053955078125,83.69590759277344
2021-03-23,355.7696228027344,48.20317459106445,208.43679809570312,51.02640151977539,83.88372802734375
2021-03-24,353.7997741699219,47.99565887451172,205.2616729736328,49.83378219604492,84.01221466064453
2021-03-25,355.78936767578125,48.301998138427734,209.2841796875,49.912635803222656,83.9529037475586
2021-03-26,361.5935974121094,48.96406936645508,213.0350799560547,51.154537200927734,83.80463409423828
2021-03-29,361.37506103515625,48.72691345214844,208.91604614257812,50.86870193481445,83.69590759277344
2021-03-30,360.4512023925781,48.66761779785156,211.49293518066406,51.07568359375,83.78486633300781
2021-03-31,361.8816833496094,48.52927780151367,212.9952850341797,51.30238342285156,83.74533081054688
2021-04-01,365.7160339355469,49.161705017089844,216.278564453125,51.76563262939453,84.01480865478516
2021-04-05,370.9908142089844,49.90283966064453,217.11431884765625,51.874053955078125,83.8860092163086
2021-04-06,370.7821960449219,49.468040466308594,217.40283203125,52.120460510253906,84.1832275390625
2021-04-07,371.24908447265625,49.55698013305664,214.99508666992188,51.36151885986328,84.08416748046875
